,date,temperature
822,2022-04-02,31.408064710166627
823,2022-04-03,28.74762424643391
824,2022-04-04,28.663294634449564
825,2022-04-05,30.557556085771623
826,2022-04-06,30.67616116327241
827,2022-04-07,28.563193083853708
828,2022-04-08,28.652381675578287
829,2022-04-09,28.77435603107404
830,2022-04-10,27.692325391289128
831,2022-04-11,28.09582955315411
832,2022-04-12,27.985124753047753
833,2022-04-13,28.193339351350772
834,2022-04-14,28.895420618936903
835,2022-04-15,29.130396698827138
836,2022-04-16,30.409878323054716
837,2022-04-17,27.821351444902703
838,2022-04-18,29.761500568349554
839,2022-04-19,28.517821122078953
840,2022-04-20,28.63415209046928
841,2022-04-21,29.307430926070808
842,2022-04-22,27.456091441392022
843,2022-04-23,28.904649056563844
844,2022-04-24,28.629359430143985
845,2022-04-25,28.893287524602083
846,2022-04-26,28.62521494484999
847,2022-04-27,30.723858163157733
848,2022-04-28,27.560652923097773
849,2022-04-29,27.594576271293118
850,2022-04-30,27.426981513310597
851,2022-05-01,27.41658606793296
852,2022-05-02,27.2540341531926
853,2022-05-03,28.997238228605827
854,2022-05-04,29.14299482152048
855,2022-05-05,27.063508500436892
856,2022-05-06,26.711186414134872
857,2022-05-07,27.92179607084557
858,2022-05-08,26.802576418928474
859,2022-05-09,27.889760455581673
860,2022-05-10,27.35942157163845
861,2022-05-11,25.53809629867318
862,2022-05-12,28.496391329235493
863,2022-05-13,28.63754594841561
864,2022-05-14,26.11943141800158
865,2022-05-15,26.23287398092889
866,2022-05-16,26.792634527484527
867,2022-05-17,26.725292891058814
868,2022-05-18,26.93135654154262
869,2022-05-19,28.162938633536513
870,2022-05-20,25.853691414641293
871,2022-05-21,25.10826632755241
872,2022-05-22,24.401227904351124
873,2022-05-23,24.921698106016418
874,2022-05-24,25.489719026759488
875,2022-05-25,27.185798495767028
876,2022-05-26,24.740241223888546
877,2022-05-27,25.34651063068214
878,2022-05-28,24.96946972802903
879,2022-05-29,26.035797658854612
880,2022-05-30,27.23423290749295
881,2022-05-31,24.034755137238204
882,2022-06-01,23.932978691939535
883,2022-06-02,25.321887948155993
884,2022-06-03,24.813486566364947
885,2022-06-04,25.830774260820622
886,2022-06-05,24.419116028830917
887,2022-06-06,23.325711308908474
888,2022-06-07,24.124214418848524
889,2022-06-08,24.489606347147582
890,2022-06-09,24.04756183323702
891,2022-06-10,23.57941133840497
892,2022-06-11,23.98279781629649
893,2022-06-12,23.928380412690984
894,2022-06-13,23.983229400395807
895,2022-06-14,23.09083808032455
896,2022-06-15,22.115188671675316
897,2022-06-16,22.268368613713406
898,2022-06-17,23.166730771317713
899,2022-06-18,20.981121031318892
900,2022-06-19,22.00388246327087
901,2022-06-20,21.078390085608415
902,2022-06-21,21.33641068019044
903,2022-06-22,22.421521991992474
904,2022-06-23,21.16909103721866
905,2022-06-24,20.858918322681976
906,2022-06-25,19.286733930237034
907,2022-06-26,21.226621064199225
908,2022-06-27,20.959348973475723
909,2022-06-28,22.310387496963376
910,2022-06-29,19.672444095092313
911,2022-06-30,20.032334729935286
912,2022-07-01,19.89545365259766
913,2022-07-02,21.056383310876583
914,2022-07-03,19.216520065341715
915,2022-07-04,19.423799195725053
916,2022-07-05,19.585763736058635
917,2022-07-06,18.99774433082172
918,2022-07-07,18.198198887277478
919,2022-07-08,18.672499921681368
920,2022-07-09,19.386149975333957
921,2022-07-10,17.120492731390193
922,2022-07-11,18.11489954476171
923,2022-07-12,17.117213327805214
924,2022-07-13,18.848317730989077
925,2022-07-14,15.966603940818267
926,2022-07-15,16.768021450422296
927,2022-07-16,17.541990070255178
928,2022-07-17,18.568869101954267
929,2022-07-18,16.776942986934856
930,2022-07-19,16.12767228057191
931,2022-07-20,18.405086660082308
932,2022-07-21,14.917901277338443
933,2022-07-22,14.010070916672579
934,2022-07-23,16.492877142755688
935,2022-07-24,15.395866123607744
936,2022-07-25,14.722864416304628
937,2022-07-26,16.29979685914315
938,2022-07-27,15.683797314075678
939,2022-07-28,14.725733525758312
940,2022-07-29,13.86062866624451
941,2022-07-30,15.865862251541506
942,2022-07-31,15.497474106871763
943,2022-08-01,14.603406001762869
944,2022-08-02,16.40601308588915
945,2022-08-03,13.347614752054534
946,2022-08-04,12.752070443668744
947,2022-08-05,13.447199306016987
948,2022-08-06,13.956691304601256
949,2022-08-07,14.110486926397966
950,2022-08-08,13.492523309894455
951,2022-08-09,13.954209396881035
952,2022-08-10,12.22083242985123
953,2022-08-11,14.788217471707615
954,2022-08-12,13.136285249516579
955,2022-08-13,14.211657189452797
956,2022-08-14,13.314991251607548
957,2022-08-15,13.30894095028402
958,2022-08-16,13.303931179160438
959,2022-08-17,13.065939423257714
960,2022-08-18,13.147147219002688
961,2022-08-19,13.721932421646473
962,2022-08-20,12.479852894381391
963,2022-08-21,12.885117629683092
964,2022-08-22,11.981423892042356
965,2022-08-23,13.40861866466232
966,2022-08-24,11.19177906011459
967,2022-08-25,13.571140969701387
968,2022-08-26,11.634461534896499
969,2022-08-27,10.15068291064286
970,2022-08-28,11.618849620724427
971,2022-08-29,10.72145776899448
972,2022-08-30,12.157421851490449
973,2022-08-31,10.580954740198493
974,2022-09-01,10.706753379692001
975,2022-09-02,9.185337229319114
976,2022-09-03,10.547120454455994
977,2022-09-04,8.50272776602196
978,2022-09-05,9.272539153267441
979,2022-09-06,11.549368355202132
980,2022-09-07,11.509963898056894
981,2022-09-08,11.087550339854031
982,2022-09-09,9.635784546490996
983,2022-09-10,10.498475180903709
984,2022-09-11,10.48878602700523
985,2022-09-12,9.283019510685751
986,2022-09-13,11.896588335462692
987,2022-09-14,11.225184120702707
988,2022-09-15,10.084330340528851
989,2022-09-16,10.292508008753892
990,2022-09-17,10.43720084165694
991,2022-09-18,8.15315962525203
992,2022-09-19,9.916685701024509
993,2022-09-20,9.453750232202378
994,2022-09-21,9.10889849046678
995,2022-09-22,9.807123804790644
996,2022-09-23,11.866545886914977
997,2022-09-24,10.693274368592867
998,2022-09-25,9.46776789921023
999,2022-09-26,10.60099376381446
1000,2022-09-27,11.420183827932084
1001,2022-09-28,10.940836527062432
1002,2022-09-29,10.074167563046602
1003,2022-09-30,9.36889663574705
1004,2022-10-01,10.718315916251688
1005,2022-10-02,10.420800365622842
1006,2022-10-03,10.932693107630897
1007,2022-10-04,10.685817590126325
1008,2022-10-05,11.116302984237779
1009,2022-10-06,9.55057482696764
1010,2022-10-07,11.425214996694805
1011,2022-10-08,10.330377510513074
1012,2022-10-09,12.235935921751736
1013,2022-10-10,9.50231775797057
1014,2022-10-11,11.961225635644327
1015,2022-10-12,10.459846080746553
1016,2022-10-13,9.650098581328981
1017,2022-10-14,9.86010961422147
1018,2022-10-15,10.069013473290605
1019,2022-10-16,10.86176656985337
1020,2022-10-17,11.011537649312492
1021,2022-10-18,9.968951730142363
1022,2022-10-19,10.57508024478748
1023,2022-10-20,12.801306484340433
1024,2022-10-21,12.44898259068175
1025,2022-10-22,11.222951381444773
1026,2022-10-23,10.892586642376237
1027,2022-10-24,11.045318449551916
1028,2022-10-25,11.612238090877078
1029,2022-10-26,10.052069306775232
1030,2022-10-27,10.896314766054214
1031,2022-10-28,9.566602461526916
1032,2022-10-29,11.718548023171632
1033,2022-10-30,12.053278888260298
1034,2022-10-31,11.012249990404657
1035,2022-11-01,13.161347180532001
1036,2022-11-02,10.456063421722373
1037,2022-11-03,10.31444106344541
1038,2022-11-04,12.1027455549019
1039,2022-11-05,13.027332769587996
1040,2022-11-06,13.768537101384242
1041,2022-11-07,11.732504855384294
1042,2022-11-08,13.37922426586352
1043,2022-11-09,12.373533019791529
1044,2022-11-10,12.353224431219791
1045,2022-11-11,13.525601852701055
1046,2022-11-12,13.41260200144787
1047,2022-11-13,11.304437613375896
1048,2022-11-14,14.480099966766769
1049,2022-11-15,14.508525131329696
1050,2022-11-16,12.62985402797399
1051,2022-11-17,13.780275861200725
1052,2022-11-18,14.00959399795329
1053,2022-11-19,13.909327583401126
1054,2022-11-20,13.233399235804766
1055,2022-11-21,13.249053623160169
1056,2022-11-22,14.033978444599873
1057,2022-11-23,15.372960318108088
1058,2022-11-24,14.88633328498678
1059,2022-11-25,14.116382933375892
1060,2022-11-26,15.404681147737172
1061,2022-11-27,11.932104247693726
1062,2022-11-28,16.0787139849891
1063,2022-11-29,13.341130147566385
1064,2022-11-30,14.870849620075806
1065,2022-12-01,14.267574603774063
1066,2022-12-02,14.247980123121184
1067,2022-12-03,16.86032407835001
1068,2022-12-04,15.390005381283997
1069,2022-12-05,16.363747956226394
1070,2022-12-06,16.131143394997665
1071,2022-12-07,16.817160935163372
1072,2022-12-08,16.58018782862416
1073,2022-12-09,15.38476234690467
1074,2022-12-10,17.829505597683422
1075,2022-12-11,16.506014420897547
1076,2022-12-12,15.610721484416594
1077,2022-12-13,16.90767259247118
1078,2022-12-14,19.005935461828233
1079,2022-12-15,18.525640166772444
1080,2022-12-16,17.497814914430272
1081,2022-12-17,17.669014635622066
1082,2022-12-18,17.869149818740954
1083,2022-12-19,20.440702984874633
1084,2022-12-20,18.91966835379909
1085,2022-12-21,19.1421102053763
1086,2022-12-22,19.917195247389035
1087,2022-12-23,19.301001437893866
1088,2022-12-24,18.978877405185763
1089,2022-12-25,19.21763317644066
1090,2022-12-26,19.518750753211457
1091,2022-12-27,19.729753495466937
1092,2022-12-28,20.671432871404452
1093,2022-12-29,20.172729769579846
1094,2022-12-30,21.03050651565723
